fecha,id_partido,equipo_local,equipo_visitante,prob_yrfi_predicha,prob_local_anota,prob_visitante_anota,game_yrfi_real,home_yrfi_target,away_yrfi_target,prediction,prediccion_local,prediccion_visitante
2025-07-30,776938,147,139,0.67533505,0.3000388,0.53616726,0,0,0,1,0,0
2025-07-30,776941,113,119,0.64185107,0.36174384,0.4388634,1,1,0,1,0,0
2025-07-30,776934,138,146,0.6043904,0.33779067,0.4025913,0,0,0,1,0,0
2025-07-30,776936,118,144,0.69570637,0.41754177,0.47757006,0,0,0,1,0,0
2025-07-31,776932,108,140,0.5385396,0.3694138,0.26820406,0,0,0,0,0,0
2025-07-31,776930,133,136,0.7290604,0.39265797,0.5538929,1,1,1,1,0,1
2025-07-31,776927,147,139,0.68837106,0.53792137,0.3255932,1,1,0,1,0,0
2025-07-31,776928,113,144,0.7160032,0.6625223,0.15847231,0,0,0,1,1,0
2025-08-01,776915,112,110,0.55994785,0.36791134,0.30381256,0,0,0,1,0,0
2025-08-01,776913,143,116,0.25468653,0.17843556,0.09281195,0,0,0,0,0,0
2025-08-01,776923,136,140,0.7544515,0.5646096,0.4360269,0,0,0,1,1,0
2025-08-01,776921,113,144,0.62194026,0.38967445,0.38056055,0,0,0,1,0,0
2025-08-01,776925,146,147,0.77296376,0.6053194,0.42475948,0,0,0,1,1,0
2025-08-01,776917,120,158,0.8666128,0.5819383,0.68093884,1,1,0,1,1,1
2025-08-01,776924,114,142,0.78974724,0.49865305,0.5806243,1,1,0,1,0,1
2025-08-01,776918,139,119,0.7052504,0.65190035,0.15326075,1,0,1,1,1,0
2025-08-01,776922,111,117,0.70240986,0.5161273,0.38498265,0,0,0,1,0,0
2025-08-01,776920,141,118,0.7472348,0.5149086,0.47893292,1,1,0,1,0,0
2025-08-01,776926,121,137,0.68199277,0.4745042,0.39484343,0,0,0,1,0,0
2025-08-02,776900,141,118,0.7983157,0.43742839,0.6414958,0,0,0,1,0,1
2025-08-02,776919,115,134,0.8520036,0.6095624,0.62094736,1,1,1,1,1,1
2025-08-02,776916,108,145,0.58942693,0.4517472,0.25112456,0,0,0,1,0,0
2025-08-02,776906,135,138,0.877701,0.5975513,0.69611275,0,0,0,1,1,1
2025-08-02,776914,133,109,0.79305446,0.5240372,0.56520647,1,1,0,1,0,1
2025-08-02,776908,136,140,0.78710705,0.6589337,0.37580183,0,0,0,1,1,0
2025-08-02,776902,112,110,0.36089337,0.22737446,0.17281201,0,0,0,0,0,0
2025-08-02,776901,139,119,0.67136234,0.42962012,0.42382666,1,1,0,1,0,0
2025-08-02,776904,115,134,0.83195543,0.72372186,0.39175588,1,0,1,1,1,0
2025-08-02,776903,120,158,0.54352164,0.31880823,0.3298828,1,0,1,0,0,0
2025-08-02,776909,111,117,0.7665347,0.66433865,0.30446172,1,1,1,1,1,0
2025-08-02,776911,121,137,0.7099525,0.34800655,0.5551374,1,1,0,1,0,1
2025-08-02,776897,136,140,0.6377083,0.5811156,0.1351034,0,0,0,1,1,0
2025-08-02,776905,114,142,0.7263391,0.52153075,0.42804918,0,0,0,1,0,0
2025-08-02,776910,146,147,0.71879065,0.41731218,0.5173928,1,1,0,1,0,0
2025-08-02,776912,143,116,0.7925316,0.5525704,0.53631055,0,0,0,1,1,0
2025-08-03,776894,120,158,0.7714006,0.48103833,0.5595062,1,0,1,1,0,1
2025-08-03,776907,113,144,0.73588794,0.31677896,0.61343104,1,1,0,1,0,1
2025-08-03,776899,133,109,0.908469,0.7779669,0.5877597,1,0,1,1,1,1
2025-08-03,776898,108,145,0.8468932,0.656247,0.55460227,0,0,0,1,1,1
2025-08-03,776887,121,137,0.85886693,0.6281171,0.62049055,1,1,0,1,1,1
2025-08-03,776895,111,117,0.7727568,0.63817775,0.37194797,0,0,0,1,1,0
2025-08-03,776889,139,119,0.73170364,0.45194173,0.5104602,0,0,0,1,0,0
2025-08-03,776893,141,118,0.76421,0.6274445,0.3671009,0,0,0,1,1,0
2025-08-03,776896,135,138,0.86982286,0.39040494,0.7864531,1,1,0,1,0,1
2025-08-03,776892,114,142,0.79985,0.6438831,0.43796545,1,1,1,1,1,0
2025-08-03,776888,112,110,0.770433,0.6837001,0.274211,1,1,0,1,1,0
2025-08-03,776886,115,134,0.6978184,0.48327732,0.4151957,1,0,1,1,0,0
2025-08-03,776890,143,116,0.8015725,0.46065477,0.6320956,0,0,0,1,0,1
2025-08-03,776885,108,145,0.66571283,0.5174339,0.30727178,1,0,1,1,0,0
2025-08-03,776884,135,138,0.74612594,0.39150476,0.58278376,0,0,0,1,0,1
2025-08-03,776883,136,140,0.5527115,0.38354936,0.2744131,0,0,0,1,0,0
2025-08-03,776891,146,147,0.81454456,0.4953299,0.6325215,1,0,1,1,0,1
2025-08-03,776881,133,109,0.8662363,0.7400264,0.48547208,0,0,0,1,1,0
2025-08-04,776877,143,110,0.59396446,0.4021219,0.32087246,1,1,0,1,0,0
2025-08-04,776879,134,137,0.6536358,0.33629116,0.47813833,1,1,1,1,0,0
2025-08-04,776874,116,142,0.7430987,0.45811442,0.5259123,1,0,1,1,0,0
2025-08-04,776880,111,118,0.7659198,0.43803066,0.58346444,1,1,0,1,0,1
2025-08-04,776876,121,114,0.65191364,0.542714,0.23879944,0,0,0,1,0,0
2025-08-04,776882,144,158,0.66741264,0.5380288,0.28006905,1,1,0,1,0,0
2025-08-04,776875,146,117,0.76584095,0.5341038,0.49740076,0,0,0,1,0,0
2025-08-05,776870,119,138,0.73078454,0.57628465,0.3646314,0,0,0,1,1,0
2025-08-05,776878,112,113,0.82754445,0.5702966,0.5986637,0,0,0,1,1,1
2025-08-05,776871,140,147,0.8747784,0.7585196,0.48144206,1,0,1,1,1,0
2025-08-05,776872,115,141,0.81580037,0.52605563,0.61134756,1,0,1,1,0,1
2025-08-05,776866,134,137,0.7758654,0.6346329,0.38654956,0,0,0,1,1,0
2025-08-05,776873,109,135,0.6061724,0.35737813,0.387155,1,1,0,1,0,0
2025-08-05,776867,108,139,0.77584475,0.63534737,0.38529095,1,0,1,1,1,0
2025-08-05,776868,143,110,0.56771433,0.3506113,0.334319,0,0,0,1,0,0
2025-08-05,776865,120,133,0.81955683,0.6088092,0.53873366,1,0,1,1,1,0
2025-08-05,776869,144,158,0.59277487,0.28047663,0.43403488,0,0,0,1,0,0
2025-08-05,776864,111,118,0.7927934,0.5103727,0.57680756,0,0,0,1,0,1
2025-08-05,776863,121,114,0.5971072,0.49697948,0.19905289,1,1,0,1,0,0
2025-08-05,776862,146,117,0.6925856,0.37146026,0.51090693,1,0,1,1,0,0
2025-08-05,776861,116,142,0.59981763,0.41077924,0.32082772,1,0,1,1,0,0
2025-08-06,776851,143,110,0.6900475,0.61091536,0.2033802,0,0,0,1,1,0
2025-08-06,776844,134,137,0.71456635,0.45223734,0.4789099,1,1,0,1,0,0
2025-08-06,776857,136,145,0.64431036,0.38631618,0.42040247,1,0,1,1,0,0
2025-08-06,776852,109,135,0.7493923,0.53288805,0.46349543,1,1,0,1,0,0
2025-08-06,776846,121,114,0.66817975,0.5657823,0.23582053,0,0,0,1,1,0
2025-08-06,776854,115,141,0.5742241,0.41907376,0.26707408,1,1,0,1,0,0
2025-08-06,776855,140,147,0.7136854,0.4512394,0.47825223,0,0,0,1,0,0
2025-08-06,776848,108,139,0.5509573,0.3230904,0.33662832,0,0,0,1,0,0
2025-08-06,776860,112,113,0.8057272,0.5016921,0.61013496,0,0,0,1,0,1
2025-08-06,776858,119,138,0.9160233,0.6060587,0.7868295,1,1,0,1,1,1
2025-08-06,776836,115,141,0.76018775,0.5638582,0.45015076,1,1,0,1,1,0
2025-08-06,776845,140,147,0.7063363,0.52744657,0.37855986,0,0,0,1,0,0
2025-08-06,776847,112,113,0.47665542,0.16077751,0.37639356,0,0,0,0,0,0
2025-08-06,776856,111,118,0.6093434,0.23172152,0.49151692,1,1,0,1,0,0
2025-08-06,776850,120,133,0.68123835,0.32704836,0.5263231,0,0,0,1,0,0
2025-08-06,776859,116,142,0.66895086,0.54342103,0.27493557,1,0,1,1,0,0
2025-08-06,776839,119,138,0.8312033,0.66254663,0.49979243,0,0,0,1,1,0
2025-08-06,776843,108,139,0.7917969,0.67312324,0.36305323,1,0,1,1,1,0
2025-08-06,776853,144,158,0.82418287,0.63491833,0.51841694,1,1,0,1,1,0
2025-08-06,776849,146,117,0.5707729,0.2980649,0.38850883,1,1,1,1,0,0
2025-08-07,776838,109,135,0.7890792,0.5839393,0.49305275,1,1,0,1,1,0
2025-08-07,776841,136,145,0.46273273,0.16957916,0.3530181,1,1,0,0,0,0
2025-08-07,776837,120,133,0.6320455,0.48253602,0.28892726,0,0,0,1,0,0
2025-08-07,776830,136,145,0.86400187,0.50148094,0.72719574,0,0,0,1,0,1
2025-08-07,776840,134,113,0.6348357,0.41291842,0.3780007,1,1,0,1,0,0
2025-08-07,776842,144,146,0.61285424,0.39031732,0.36500454,1,1,0,1,0,0
2025-08-08,776829,134,113,0.7214978,0.2907173,0.6073466,0,0,0,1,0,1
2025-08-08,776831,110,133,0.6776624,0.22896352,0.5819425,1,1,0,1,0,1
2025-08-08,776835,147,117,0.8275835,0.59396243,0.5753681,1,0,1,1,1,1
2025-08-08,776832,116,108,0.77889735,0.4251546,0.6153703,0,0,0,1,0,1
2025-08-08,776834,144,146,0.71251476,0.42221636,0.50243443,0,0,0,1,0,0
2025-08-08,776833,145,114,0.7639016,0.615219,0.38640836,1,0,1,1,1,0
2025-08-09,776822,137,120,0.6866473,0.5260465,0.33885354,1,1,0,1,0,0
2025-08-09,778431,144,146,0.6351563,0.37156218,0.4194434,0,0,0,1,0,0
2025-08-09,776821,140,143,0.7375066,0.56534123,0.39609316,1,1,1,1,1,0
2025-08-09,776827,142,118,0.85715616,0.5972323,0.6453444,1,1,1,1,1,1
2025-08-09,776828,158,121,0.6896211,0.42543024,0.45980635,1,0,1,1,0,0
2025-08-09,776826,138,112,0.60831034,0.17506768,0.52518576,0,0,0,1,0,0
2025-08-09,776825,109,115,0.8315491,0.69852155,0.4412506,1,1,0,1,1,0
2025-08-09,776820,135,111,0.71126306,0.37287474,0.5395865,0,0,0,1,0,0
2025-08-09,776824,136,139,0.573741,0.47779942,0.18372561,1,0,1,1,0,0
2025-08-09,776823,119,141,0.85628814,0.70585287,0.51142865,0,0,0,1,1,0
2025-08-09,776819,144,146,0.65090847,0.46946827,0.34199688,0,0,0,1,0,0
2025-08-09,776813,116,108,0.82384527,0.6892427,0.4331436,1,0,1,1,1,0
2025-08-09,776812,134,113,0.7401496,0.43545708,0.5397154,0,0,0,1,0,0
2025-08-09,776811,110,133,0.8786869,0.6624682,0.6405876,1,1,1,1,1,1
2025-08-09,776816,142,118,0.70649576,0.41215074,0.5007151,0,0,0,1,0,0
2025-08-09,776814,145,114,0.8473598,0.73122746,0.43208414,1,0,1,1,1,0
2025-08-09,776817,158,121,0.7173984,0.35857448,0.5594163,0,0,0,1,0,1
2025-08-09,776818,138,112,0.49797344,0.24234188,0.337397,1,0,1,0,0,0
2025-08-09,776810,140,143,0.66249025,0.45705807,0.37836856,1,1,0,1,0,0
2025-08-09,776815,147,117,0.5182237,0.25057632,0.35713762,1,1,1,0,0,0
2025-08-09,776802,137,120,0.8293824,0.7697139,0.25910604,1,0,1,1,1,0
2025-08-10,776801,134,113,0.9108994,0.8060401,0.5406235,0,0,0,1,1,0
2025-08-10,776796,142,118,0.7677872,0.5306901,0.5052038,1,0,1,1,0,0
2025-08-10,776805,136,139,0.5824944,0.30661497,0.3978733,1,1,1,1,0,0
2025-08-10,776806,116,108,0.8625617,0.6851181,0.5635243,1,1,0,1,1,1
2025-08-10,776807,135,111,0.6780715,0.34842554,0.50592214,1,0,1,1,0,0
2025-08-10,776809,109,115,0.35843462,0.25195163,0.14234775,1,1,0,0,0,0
2025-08-10,776803,144,146,0.7082154,0.4253934,0.49220115,0,0,0,1,0,0
2025-08-10,776808,119,141,0.72953653,0.40037876,0.54894286,0,0,0,1,0,0
2025-08-10,776797,147,117,0.65998,0.5157723,0.29780975,1,0,1,1,0,0
2025-08-10,776788,119,141,0.76442343,0.32421985,0.65140057,1,1,1,1,0,1
2025-08-10,776798,145,114,0.7693884,0.52203065,0.5175179,1,1,0,1,0,0
2025-08-10,776789,135,111,0.6244153,0.29031444,0.4707731,0,0,0,1,0,0
2025-08-10,776799,158,121,0.70497274,0.35823348,0.5402888,1,0,1,1,0,0
2025-08-10,776791,136,139,0.62079835,0.45766443,0.30079883,1,1,0,1,0,0
2025-08-10,776795,138,112,0.4212764,0.16136217,0.30992424,0,0,0,0,0,0
2025-08-10,776794,109,115,0.5229637,0.36384872,0.25012133,1,1,0,0,0,0
2025-08-10,776793,137,120,0.60561013,0.41385424,0.32714716,0,0,0,1,0,0
2025-08-10,776800,140,143,0.8219411,0.47851712,0.6585527,1,1,0,1,0,1
2025-08-10,776804,110,133,0.4239782,0.33520687,0.1335323,0,0,0,0,0,0
2025-08-11,776784,118,120,0.7135816,0.5388323,0.37892792,1,0,1,1,0,0
2025-08-11,776792,113,143,0.46630543,0.41412285,0.08906753,1,1,0,0,0,0
2025-08-11,776790,147,142,0.6491746,0.52175224,0.2664358,1,1,0,1,0,0
2025-08-11,776786,158,134,0.65791905,0.21094015,0.56647027,1,1,0,1,0,1
2025-08-11,776783,138,115,0.675826,0.48398277,0.37177676,0,0,0,1,0,0
2025-08-11,776781,145,116,0.8312153,0.67727053,0.47700885,0,0,0,1,1,0
2025-08-12,776777,113,143,0.58676887,0.3556951,0.35864043,0,0,0,1,0,0
2025-08-12,776785,140,109,0.73096025,0.6005387,0.32649368,0,0,0,1,1,0
2025-08-12,776782,117,111,0.6178415,0.18373421,0.53182095,1,0,1,1,0,0
2025-08-12,776779,108,119,0.57049084,0.39649266,0.28831166,1,1,0,1,0,0
2025-08-12,776787,133,139,0.37505192,0.32232556,0.077804804,0,0,0,0,0,0
2025-08-12,776776,110,136,0.7018089,0.6211922,0.21281701,1,0,1,1,1,0
2025-08-12,776772,121,144,0.85894036,0.36768737,0.7769148,1,0,1,1,0,1
2025-08-12,776780,137,135,0.7274698,0.25183785,0.6357337,0,0,0,1,0,1
2025-08-12,776774,147,142,0.7301891,0.570139,0.37232998,1,1,1,1,1,0
2025-08-12,776768,141,112,0.5963468,0.27930146,0.43991393,1,1,0,1,0,0
2025-08-12,776770,118,120,0.5653161,0.41126052,0.26167026,1,1,0,1,0,0
2025-08-12,776773,145,116,0.7936325,0.6035675,0.47943857,0,0,0,1,1,0
2025-08-12,776771,158,134,0.41310054,0.2556835,0.21149199,1,1,0,0,0,0
2025-08-12,776775,138,115,0.69837236,0.33857742,0.54397136,0,0,0,1,0,0
2025-08-12,776778,114,146,0.7144024,0.4573258,0.47372174,1,1,0,1,0,0
2025-08-13,776754,145,116,0.697346,0.45125195,0.4484644,0,0,0,1,0,0
2025-08-13,776764,140,109,0.49187595,0.24679948,0.32538006,0,0,0,0,0,0
2025-08-13,776769,117,111,0.7983481,0.5897701,0.50844187,0,0,0,1,1,0
2025-08-13,776763,108,119,0.88647765,0.6552189,0.6707408,1,1,1,1,1,1
2025-08-13,776767,137,135,0.68562484,0.43336046,0.4451937,1,1,1,1,0,0
2025-08-13,776758,138,115,0.69345415,0.31081814,0.55520326,0,0,0,1,0,1
2025-08-13,776759,118,120,0.7049414,0.5115622,0.3959136,1,1,1,1,0,0
2025-08-13,776755,158,134,0.6977667,0.5402413,0.34262627,0,0,0,1,0,0
2025-08-13,776762,133,139,0.64718866,0.5347813,0.24162275,0,0,0,1,0,0
2025-08-13,776746,140,109,0.6212372,0.5604229,0.13834734,1,1,0,1,1,0
2025-08-13,776765,113,143,0.68186784,0.23911002,0.58189464,0,0,0,1,0,1
2025-08-13,776756,121,144,0.79443467,0.6721524,0.37298515,1,1,0,1,1,0
2025-08-13,776766,114,146,0.78551275,0.64065075,0.40312314,1,1,1,1,1,0
2025-08-13,776760,147,142,0.78309846,0.62879413,0.41568384,0,0,0,1,1,0
2025-08-13,776757,141,112,0.825015,0.5459225,0.61463624,0,0,0,1,0,1
2025-08-13,776753,117,111,0.6368582,0.4101663,0.38433197,1,1,0,1,0,0
2025-08-13,776749,137,135,0.47770703,0.20740114,0.3410374,0,0,0,0,0,0
2025-08-13,776761,110,136,0.49231386,0.30022895,0.27449682,0,0,0,0,0,0
2025-08-14,776752,108,119,0.73065555,0.5677847,0.37682804,1,0,1,1,1,0
2025-08-14,776751,133,139,0.71230346,0.5928738,0.29334798,1,0,1,1,1,0
2025-08-14,776750,110,136,0.5948737,0.3462279,0.380325,0,0,0,1,0,0
2025-08-14,776747,141,112,0.6839398,0.30480406,0.54536533,0,0,0,1,0,0
2025-08-14,776745,114,146,0.7581273,0.62959665,0.34700182,1,1,1,1,1,0
2025-08-14,776743,120,143,0.8675486,0.7755562,0.40986812,0,0,0,1,1,0
2025-08-14,776748,121,144,0.83544827,0.66865414,0.50338376,0,0,0,1,1,0
2025-08-14,776744,142,116,0.7735648,0.46073163,0.5801067,0,0,0,1,0,1
2025-08-15,776739,120,143,0.62866205,0.46873578,0.30102956,1,1,1,1,0,0
2025-08-15,776737,112,134,0.71431315,0.39438403,0.52827054,0,0,0,1,0,0
2025-08-15,776740,113,158,0.6075747,0.3325443,0.41205794,1,1,0,1,0,0
2025-08-15,776742,115,109,0.6801032,0.6561686,0.069611534,1,0,1,1,1,0
2025-08-15,776735,141,140,0.7172815,0.5135989,0.4187544,0,0,0,1,0,0
2025-08-15,776736,121,136,0.5848167,0.26650384,0.43396664,1,1,1,1,0,0
2025-08-15,776741,111,146,0.8052201,0.53989905,0.5766584,0,0,0,1,0,1
2025-08-15,776738,114,144,0.77279866,0.6064326,0.42271292,0,0,0,1,1,0
2025-08-16,776731,138,147,0.59324443,0.2668012,0.44523156,1,0,1,1,0,0
2025-08-16,776727,119,135,0.65256846,0.36731902,0.4508583,0,0,0,1,0,0
2025-08-16,776734,133,108,0.7025666,0.4773822,0.43087786,1,1,0,1,0,0
2025-08-16,776730,115,109,0.7955209,0.7555136,0.16363804,1,1,0,1,1,0
2025-08-16,776719,112,134,0.8381157,0.53095394,0.6548648,0,0,0,1,0,1
2025-08-16,776728,118,145,0.69574875,0.55611295,0.31457505,1,1,0,1,1,0
2025-08-16,776732,142,116,0.86169064,0.68952715,0.55452025,1,0,1,1,1,1
2025-08-16,776733,117,110,0.7216004,0.42549136,0.5154128,0,0,0,1,0,0
2025-08-16,776725,120,143,0.6704865,0.3743082,0.4733613,0,0,0,1,0,0
2025-08-16,776729,137,139,0.5077568,0.27568978,0.32039732,1,1,0,0,0,0
2025-08-16,776726,121,136,0.7770158,0.56823593,0.4835509,0,0,0,1,1,0
2025-08-16,776713,138,147,0.524525,0.3333137,0.28680846,1,1,1,0,0,0
2025-08-16,776716,142,116,0.8181628,0.47233173,0.6553948,1,0,1,1,0,1
2025-08-16,776712,118,145,0.837608,0.76590484,0.3062992,1,1,0,1,1,0
2025-08-16,776723,141,140,0.8252781,0.6918374,0.43302053,0,0,0,1,1,0
2025-08-16,776722,117,110,0.6125473,0.176185,0.5296848,0,0,0,1,0,0
2025-08-16,776721,113,158,0.6987313,0.52280486,0.36866775,0,0,0,1,0,0
2025-08-16,776724,111,146,0.6807182,0.3894992,0.4770165,1,1,0,1,0,0
2025-08-16,776720,114,144,0.8248138,0.5796487,0.58323854,0,0,0,1,1,1
2025-08-17,776706,114,144,0.58787507,0.14079964,0.52033895,0,0,0,1,0,0
2025-08-17,776705,117,110,0.4383824,0.2759133,0.22437799,0,0,0,0,0,0
2025-08-17,776715,115,109,0.60174346,0.48353016,0.22888705,1,0,1,1,0,0
2025-08-17,776711,137,139,0.6193334,0.29514918,0.459933,0,0,0,1,0,0
2025-08-17,776717,119,135,0.71646327,0.57541776,0.33219832,1,1,0,1,1,0
2025-08-17,776718,133,108,0.72978157,0.41787982,0.535803,1,1,0,1,0,0
2025-08-17,776708,120,143,0.7677443,0.5108976,0.525139,1,0,1,1,0,0
2025-08-17,776714,111,146,0.6584625,0.36884788,0.4588667,0,0,0,1,0,0
2025-08-17,776709,113,158,0.40389514,0.27715307,0.17533734,0,0,0,0,0,0
2025-08-17,776704,112,134,0.65452003,0.47200873,0.3456712,0,0,0,1,0,0
2025-08-17,776700,142,116,0.7573641,0.51570755,0.4989889,0,0,0,1,0,0
2025-08-17,776698,138,147,0.5721836,0.30349582,0.3857662,0,0,0,1,0,0
2025-08-17,776701,115,109,0.5642421,0.4780312,0.16516502,0,0,0,1,0,0
2025-08-17,776699,133,108,0.7705688,0.5431982,0.49774447,1,1,1,1,0,0
2025-08-17,776703,137,139,0.54179466,0.2170698,0.41475585,0,0,0,0,0,0
2025-08-17,776697,119,135,0.8514743,0.48934925,0.7091443,1,1,0,1,0,1
2025-08-17,776707,121,136,0.65847206,0.37012595,0.4577838,0,0,0,1,0,0
2025-08-17,776702,118,145,0.8370184,0.7651328,0.30606905,1,0,1,1,1,0
2025-08-17,776710,141,140,0.85286504,0.7348988,0.44498575,0,0,0,1,1,0
2025-08-18,776694,134,141,0.4977749,0.43772534,0.10679764,0,0,0,0,0,0
2025-08-18,776688,146,138,0.7974393,0.5544554,0.5453638,1,1,0,1,1,0
2025-08-18,776692,116,117,0.519246,0.3939242,0.20677568,0,0,0,0,0,0
2025-08-18,777459,112,158,0.83875424,0.62903684,0.5653322,0,0,0,1,1,1
2025-08-18,776695,111,110,0.70797265,0.42171636,0.49501026,0,0,0,1,0,0
2025-08-18,776696,144,145,0.7628805,0.542338,0.48188943,0,0,0,1,0,0
2025-08-18,776690,118,140,0.69342464,0.4271529,0.46482173,1,1,0,1,0,0
2025-08-18,776689,143,136,0.7294729,0.6290062,0.2708041,0,0,0,1,1,0
2025-08-19,776679,134,141,0.71711695,0.37618467,0.5465276,1,0,1,1,0,0
2025-08-19,776693,115,119,0.44746274,0.3669088,0.12723903,0,0,0,0,0,0
2025-08-19,776681,108,113,0.5770419,0.32459587,0.3737704,1,1,1,1,0,0
2025-08-19,776682,109,114,0.62093616,0.14595254,0.556156,0,0,0,1,0,1
2025-08-19,776683,135,137,0.6737173,0.23604625,0.57290256,1,0,1,1,0,1
2025-08-19,776685,116,117,0.7440691,0.62574255,0.31616345,0,0,0,1,1,0
2025-08-19,776678,120,121,0.716953,0.43492514,0.49909815,0,0,0,1,0,0
2025-08-19,776691,112,158,0.74836797,0.64375263,0.29365927,1,1,0,1,1,0
2025-08-19,776680,143,136,0.6938711,0.47539654,0.41645658,1,1,0,1,0,0
2025-08-19,776684,111,110,0.859849,0.6994693,0.5336549,0,0,0,1,1,0
2025-08-19,776687,144,145,0.65623856,0.49664664,0.31705743,1,1,0,1,0,0
2025-08-19,776677,139,147,0.56005776,0.25924236,0.4060915,1,0,1,1,0,0
2025-08-19,776675,118,140,0.7687568,0.5896946,0.43641198,1,1,1,1,1,0
2025-08-19,776674,142,133,0.70414656,0.56972516,0.31240818,0,0,0,1,1,0
2025-08-19,776686,146,138,0.64206135,0.33142254,0.46462652,1,0,1,1,0,0
2025-08-20,776661,134,141,0.8125001,0.7366545,0.28800786,1,1,1,1,1,0
2025-08-20,776676,112,158,0.7080747,0.4631147,0.45626128,1,0,1,1,0,0
2025-08-20,776671,115,119,0.68359774,0.4455219,0.42936927,1,0,1,1,0,0
2025-08-20,776668,108,113,0.7309717,0.3623815,0.5780733,1,1,0,1,0,1
2025-08-20,776672,109,114,0.47242302,0.1627544,0.36986592,0,0,0,0,0,0
2025-08-20,776667,135,137,0.75733006,0.62062424,0.36034405,1,1,1,1,1,0
2025-08-20,776664,139,147,0.80718124,0.6825278,0.39264363,1,0,1,1,1,0
2025-08-20,776662,143,136,0.8103835,0.5333061,0.5937026,1,1,1,1,0,1
2025-08-20,776670,146,138,0.9181756,0.83010995,0.51836854,0,0,0,1,1,0
2025-08-20,776659,120,121,0.504443,0.3179651,0.27341402,0,0,0,0,0,0
2025-08-20,776669,144,145,0.6878309,0.21938306,0.6000995,0,0,0,1,0,1
2025-08-20,776666,118,140,0.43218142,0.17090578,0.31513387,1,1,1,0,0,0
2025-08-20,776673,116,117,0.8799151,0.7577874,0.50421715,1,1,0,1,1,0
2025-08-20,776658,109,114,0.4664293,0.17515598,0.35312533,1,1,1,0,0,0
2025-08-20,776665,142,133,0.70023966,0.55334955,0.32887048,0,0,0,1,1,0
2025-08-21,776657,118,140,0.7324092,0.50577956,0.45855972,0,0,0,1,0,0
2025-08-21,776660,115,119,0.58203983,0.50446355,0.15655014,0,0,0,1,0,0
2025-08-21,776652,108,113,0.91200244,0.57606906,0.79242486,0,0,0,1,1,1
2025-08-21,776656,135,137,0.64590585,0.34460676,0.4597226,1,1,0,1,0,0
2025-08-21,776653,142,133,0.6953509,0.3253623,0.54842556,0,0,0,1,0,0
2025-08-21,776654,147,111,0.75991845,0.52117103,0.4986069,0,0,0,1,0,0
2025-08-21,776663,112,158,0.82153255,0.6782934,0.44524774,0,0,0,1,1,0
2025-08-21,776644,115,119,0.7806233,0.6602755,0.35425127,1,1,1,1,1,0
2025-08-21,776650,120,121,0.5593392,0.2816926,0.38652897,1,0,1,1,0,0
2025-08-21,776642,135,137,0.6662287,0.41446555,0.42997155,0,0,0,1,0,0
2025-08-21,776655,110,117,0.6385067,0.39808962,0.39942336,1,0,1,1,0,0
2025-08-21,776631,139,138,0.7576335,0.57223195,0.43341613,1,1,0,1,1,0
2025-08-21,776651,112,158,0.6254345,0.44337168,0.32708162,0,0,0,1,0,0
2025-08-22,776647,147,111,0.63590264,0.2801459,0.49420676,0,0,0,1,0,0
2025-08-22,776637,134,115,0.6932378,0.45392153,0.43824515,1,1,0,1,0,0
2025-08-22,776648,143,120,0.6266439,0.3193116,0.45150214,1,0,1,1,0,0
2025-08-22,776646,146,141,0.6956503,0.5282668,0.35482663,1,0,1,1,0,0
2025-08-22,776643,110,117,0.6323046,0.4485745,0.3331911,0,0,0,1,0,0
2025-08-22,776645,144,121,0.64600414,0.38013077,0.4289185,0,0,0,1,0,0
2025-08-22,776633,139,138,0.7403725,0.3991024,0.56793386,1,1,0,1,0,1
2025-08-22,776639,145,142,0.6935704,0.40206394,0.48752105,1,1,0,1,0,0
2025-08-22,776649,116,118,0.6380026,0.5122977,0.2577492,0,0,0,1,0,0
2025-08-23,776627,147,111,0.69453275,0.42422268,0.46946982,0,0,0,1,0,0
2025-08-23,776641,140,114,0.758087,0.41393483,0.587225,0,0,0,1,0,1
2025-08-23,776634,158,137,0.7822225,0.5590301,0.5061398,1,0,1,1,1,0
2025-08-23,776640,108,112,0.7332739,0.6743135,0.18103431,1,0,1,1,1,0
2025-08-23,776635,109,113,0.70939195,0.30935097,0.57922465,1,1,0,1,0,1
2025-08-23,776630,146,141,0.7668959,0.40209427,0.6101324,0,0,0,1,0,1
2025-08-23,776638,136,133,0.7637202,0.5144332,0.5133938,1,0,1,1,0,0
2025-08-23,776636,135,119,0.6340267,0.53442425,0.21393396,0,0,0,1,0,0
2025-08-23,776629,110,117,0.66796374,0.48080227,0.3604821,1,1,1,1,0,0
2025-08-23,776632,134,115,0.72535264,0.4798372,0.4719974,0,0,0,1,0,0
2025-08-23,776626,144,121,0.7622131,0.6177251,0.37796888,0,0,0,1,1,0
2025-08-23,776623,140,114,0.6451504,0.44695562,0.3583705,0,0,0,1,0,0
2025-08-23,776619,145,142,0.7657964,0.5116771,0.520392,0,0,0,1,0,0
2025-08-23,776621,158,137,0.5027611,0.23346998,0.35131198,0,0,0,0,0,0
2025-08-23,776625,116,118,0.42551965,0.33465958,0.13656183,0,0,0,0,0,0
2025-08-23,776628,143,120,0.79595953,0.66001093,0.39986166,0,0,0,1,1,0
2025-08-24,776615,116,118,0.8286554,0.78097594,0.21769062,0,0,0,1,1,0
